create_Time,ticker,count
10/6/2021,PT,1
10/6/2021,ON,1
10/6/2021,NSA,1
10/6/2021,HP,1
10/7/2021,CRSR,12
10/7/2021,AMRS,9
10/7/2021,SDC,7
10/7/2021,AMC,3
10/7/2021,BB,2
10/7/2021,BABA,2
10/7/2021,AVPT,2
10/7/2021,TSLA,1
10/7/2021,SI,1
10/7/2021,SAFE,1
10/7/2021,RSI,1
10/7/2021,CLOV,1
10/7/2021,CBD,1
10/7/2021,SNDL,1
10/8/2021,SDC,11
10/8/2021,CRSR,6
10/8/2021,WISH,2
10/8/2021,SNDL,2
10/8/2021,C,1
10/8/2021,ES,1
10/8/2021,SI,1
10/8/2021,SKLZ,1
10/10/2021,UWMC,10
10/10/2021,PLTR,7
10/10/2021,CLOV,5
10/10/2021,AMC,2
10/10/2021,BOLT,1
10/10/2021,GME,1
10/10/2021,LDI,1
10/10/2021,LUV,1
10/10/2021,SDC,1
10/11/2021,ASTS,22
10/11/2021,TWNK,17
10/11/2021,SDC,10
10/11/2021,CLOV,10
10/11/2021,SI,5
10/11/2021,SOFI,4
10/11/2021,GME,3
10/11/2021,PT,2
10/11/2021,DE,2
10/11/2021,BABA,2
10/11/2021,VC,2
10/11/2021,TSLA,1
10/11/2021,BP,1
10/11/2021,DTC,1
10/11/2021,ET,1
10/11/2021,HUT,1
10/11/2021,IBKR,1
10/11/2021,MIMO,1
10/11/2021,MS,1
10/11/2021,PM,1
10/12/2021,SDC,31
10/12/2021,WISH,6
10/12/2021,ROOT,6
10/12/2021,CRSR,3
10/12/2021,SOFI,2
10/12/2021,ALGN,1
10/12/2021,CLOV,1
10/12/2021,CTV,1
10/12/2021,GAIN,1
10/12/2021,GME,1
10/12/2021,MSFT,1
10/12/2021,NIO,1
10/12/2021,TLRY,1
10/12/2021,XRAY,1
10/13/2021,SAVA,36
10/13/2021,BB,5
10/13/2021,LLY,5
10/13/2021,SAFE,4
10/13/2021,ROOT,4
10/13/2021,BABA,3
10/13/2021,CRSR,2
10/13/2021,CLOV,2
10/13/2021,NIO,2
10/13/2021,BIIB,2
10/13/2021,AG,1
10/13/2021,ALL,1
10/13/2021,EVER,1
10/13/2021,GME,1
10/13/2021,MD,1
10/13/2021,PSFE,1
10/13/2021,RKLB,1
10/13/2021,SDC,1
10/13/2021,SP,1
10/13/2021,TD,1
10/13/2021,TLRY,1
10/13/2021,WISH,1
10/14/2021,BB,8
10/14/2021,ROOT,7
10/14/2021,AMC,6
10/14/2021,GME,6
10/14/2021,WISH,2
10/14/2021,CLOV,1
10/14/2021,DMA,1
10/14/2021,IT,1
10/14/2021,NET,1
10/14/2021,PTON,1
10/14/2021,RSI,1
10/14/2021,SOFI,1
10/14/2021,SPCE,1
10/14/2021,UWMC,1
10/15/2021,SKLZ,4
10/15/2021,CRSP,3
10/15/2021,TSLA,3
10/15/2021,AMZN,2
10/15/2021,CRSR,1
10/15/2021,UWMC,1
10/15/2021,WISH,1
10/15/2021,AMC,1
10/15/2021,BB,1
10/16/2021,T,5
10/16/2021,MO,3
10/16/2021,SHO,2
10/16/2021,SDC,2
10/16/2021,CLOV,1
10/16/2021,MARA,1
10/16/2021,TSLA,1
10/17/2021,TSLA,12
10/17/2021,T,5
10/17/2021,AMC,4
10/17/2021,CLF,4
10/17/2021,IEX,4
10/17/2021,UPST,2
10/17/2021,TSM,1
10/17/2021,SP,1
10/17/2021,AMD,1
10/17/2021,API,1
10/17/2021,DIS,1
10/17/2021,FACT,1
10/17/2021,FSD,1
10/17/2021,MA,1
10/17/2021,NFLX,1
10/17/2021,RSI,1
10/18/2021,CLOV,9
10/18/2021,TSLA,4
10/18/2021,SOFI,3
10/18/2021,GWH,3
10/18/2021,NNDM,3
10/18/2021,GME,2
10/18/2021,ESS,2
10/18/2021,BB,2
10/18/2021,ATR,2
10/18/2021,AMC,2
10/18/2021,VC,2
10/18/2021,AAPL,1
10/18/2021,ABC,1
10/18/2021,AMD,1
10/18/2021,CIFR,1
10/18/2021,CLF,1
10/18/2021,RIOT,1
10/18/2021,RSI,1
10/18/2021,SI,1
10/19/2021,TSLA,9
10/19/2021,BB,8
10/19/2021,WISH,4
10/19/2021,GME,3
10/19/2021,RKLB,2
10/19/2021,AMC,2
10/19/2021,ARE,2
10/19/2021,AIR,1
10/19/2021,BABA,1
10/19/2021,C,1
10/19/2021,CBD,1
10/19/2021,CLNE,1
10/19/2021,ON,1
10/19/2021,PLTR,1
10/19/2021,RKT,1
10/19/2021,SDC,1
10/19/2021,TLRY,1
10/19/2021,AAPL,1
10/20/2021,ROOT,10
10/20/2021,TLRY,6
10/20/2021,SOFI,5
10/20/2021,BB,5
10/20/2021,RKLB,4
10/20/2021,AG,1
10/20/2021,AMZN,1
10/20/2021,BABA,1
10/20/2021,BOX,1
10/20/2021,DC,1
10/20/2021,III,1
10/20/2021,RSI,1
10/20/2021,SD,1
10/20/2021,SPCE,1
10/20/2021,WISH,1
10/21/2021,TSLA,7
10/21/2021,BB,4
10/21/2021,OCGN,3
10/21/2021,RSI,2
10/21/2021,WISH,1
10/21/2021,ALL,1
10/21/2021,AMD,1
10/21/2021,ASTS,1
10/21/2021,DCF,1
10/21/2021,DKNG,1
10/21/2021,GAINZ,1
10/21/2021,INTC,1
10/21/2021,NVAX,1
10/21/2021,SAM,1
10/21/2021,SKLZ,1
10/21/2021,SOFI,1
10/22/2021,DWAC,6
10/22/2021,BB,2
10/22/2021,BKKT,1
10/22/2021,CLF,1
10/22/2021,CLOV,1
10/22/2021,EBAY,1
10/22/2021,GOLD,1
10/22/2021,INTC,1
10/22/2021,NFLX,1
10/22/2021,SDC,1
10/22/2021,SHOP,1
10/22/2021,SI,1
10/22/2021,SKLZ,1
10/22/2021,TLRY,1
10/22/2021,BEST,1
10/23/2021,BB,8
10/23/2021,CLF,7
10/23/2021,DWAC,2
10/23/2021,GL,1
10/23/2021,GME,1
10/23/2021,SDC,1
10/23/2021,TSLA,1
10/24/2021,NVAX,4
10/24/2021,SNAP,4
10/24/2021,DWAC,2
10/24/2021,TDOC,2
10/24/2021,AAPL,1
10/24/2021,ANY,1
10/24/2021,GLTA,1
10/24/2021,SAVA,1
10/24/2021,SOFI,1
10/24/2021,SP,1
10/25/2021,TSLA,15
10/25/2021,DWAC,6
10/25/2021,AUPH,5
10/25/2021,GSK,2
10/25/2021,AAPL,2
10/25/2021,AFRM,1
10/25/2021,CLOV,1
10/25/2021,COIN,1
10/25/2021,DIS,1
10/25/2021,GNUS,1
10/25/2021,INTC,1
10/25/2021,LCID,1
10/25/2021,OCGN,1
10/25/2021,PINS,1
10/26/2021,TSLA,4
10/26/2021,MA,4
10/26/2021,NKLA,3
10/26/2021,GME,3
10/26/2021,CF,2
10/26/2021,BB,1
10/26/2021,C,1
10/26/2021,DWAC,1
10/26/2021,FROG,1
10/26/2021,HOOD,1
10/26/2021,T,1
10/26/2021,V,1
10/26/2021,WISH,1
10/26/2021,AMZN,1
10/26/2021,ALL,1
10/26/2021,AMC,1
10/26/2021,AMD,1
10/27/2021,SDC,5
10/27/2021,GM,4
10/27/2021,TSLA,3
10/27/2021,DWAC,2
10/27/2021,BB,1
10/27/2021,ENPH,1
10/27/2021,GOOG,1
10/27/2021,GOOGL,1
10/27/2021,NOV,1
10/27/2021,OCGN,1
10/27/2021,PT,1
10/27/2021,SAVA,1
10/27/2021,WISH,1
10/28/2021,LCID,9
10/28/2021,GME,7
10/28/2021,DMA,4
10/28/2021,ZIM,4
10/28/2021,TSLA,3
10/28/2021,BB,1
10/28/2021,LC,1
10/28/2021,META,1
10/28/2021,PT,1
10/29/2021,TSLA,6
10/29/2021,GWH,3
10/29/2021,CBOE,2
10/29/2021,DWAC,2
10/29/2021,ALL,1
10/29/2021,AMD,1
10/29/2021,BB,1
10/29/2021,GME,1
10/29/2021,NVDA,1
10/29/2021,QS,1
10/29/2021,SDC,1
10/29/2021,TLRY,1
10/30/2021,MVST,3
10/30/2021,RKT,2
10/30/2021,SAVA,2
10/30/2021,GWH,2
10/30/2021,CRSR,2
10/30/2021,T,2
10/30/2021,SSB,1
10/30/2021,TSLA,1
10/30/2021,TTM,1
10/30/2021,UBER,1
10/30/2021,USB,1
10/30/2021,VERY,1
10/30/2021,WISH,1
10/30/2021,SDC,1
10/30/2021,ASTS,1
10/30/2021,QS,1
10/30/2021,ESS,1
10/30/2021,GB,1
10/30/2021,HD,1
10/30/2021,JD,1
10/30/2021,LCID,1
10/30/2021,MIMO,1
10/30/2021,NVDA,1
10/30/2021,PLAY,1
10/31/2021,COST,5
10/31/2021,PINS,3
10/31/2021,BABA,3
10/31/2021,TSLA,2
10/31/2021,UBER,2
10/31/2021,SNAP,1
10/31/2021,AAL,1
10/31/2021,AMC,1
10/31/2021,ANY,1
10/31/2021,ATAI,1
10/31/2021,CVS,1
10/31/2021,LYFT,1
10/31/2021,META,1
10/31/2021,MSFT,1
11/1/2021,TSLA,13
11/1/2021,EAF,4
11/1/2021,CLF,3
11/1/2021,PSFE,2
11/1/2021,GME,2
11/1/2021,ARC,1
11/1/2021,BATRA,1
11/1/2021,C,1
11/1/2021,DRI,1
11/1/2021,IONQ,1
11/1/2021,META,1
11/1/2021,NOTE,1
11/1/2021,OR,1
11/1/2021,PT,1
11/1/2021,PYPL,1
11/1/2021,RUN,1
11/1/2021,TLRY,1
11/1/2021,AMC,1
11/1/2021,AKA,1
11/2/2021,GME,4
11/2/2021,TD,4
11/2/2021,CAR,3
11/2/2021,BBBY,3
11/2/2021,BB,3
11/2/2021,PSFE,3
11/2/2021,TSLA,3
11/2/2021,ZEN,1
11/2/2021,UP,1
11/2/2021,AMC,1
11/2/2021,CHGG,1
11/2/2021,ET,1
11/2/2021,SAVA,1
11/2/2021,SKLZ,1
11/2/2021,T,1
11/3/2021,GME,15
11/3/2021,AMC,12
11/3/2021,HIMX,6
11/3/2021,SAVA,5
11/3/2021,RSI,5
11/3/2021,BB,4
11/3/2021,BBBY,3
11/3/2021,OPEN,3
11/3/2021,SDC,2
11/3/2021,API,2
11/3/2021,TTM,2
11/3/2021,TSLA,2
11/3/2021,SNDL,2
11/3/2021,AMZN,1
11/3/2021,CLOV,1
11/3/2021,CMS,1
11/3/2021,FSLY,1
11/3/2021,GRAB,1
11/3/2021,IEX,1
11/3/2021,MD,1
11/3/2021,OCGN,1
11/3/2021,PI,1
11/3/2021,PSFE,1
11/3/2021,QCOM,1
11/3/2021,SE,1
11/3/2021,SI,1
11/3/2021,ZG,1
11/3/2021,AMD,1
11/4/2021,PSFE,7
11/4/2021,COIN,6
11/4/2021,GME,4
11/4/2021,TSLA,3
11/4/2021,SAVA,3
11/4/2021,NVDA,3
11/4/2021,PINS,2
11/4/2021,FIS,2
11/4/2021,TLRY,2
11/4/2021,SNDL,2
11/4/2021,AMD,1
11/4/2021,ARC,1
11/4/2021,BB,1
11/4/2021,COO,1
11/4/2021,CS,1
11/4/2021,FCF,1
11/4/2021,IR,1
11/4/2021,IT,1
11/4/2021,LCID,1
11/4/2021,MRNA,1
11/4/2021,PRS,1
11/4/2021,PT,1
11/4/2021,PTON,1
11/4/2021,PYPL,1
11/4/2021,QCOM,1
11/4/2021,TTM,1
11/4/2021,VERY,1
11/4/2021,WISH,1
11/4/2021,ZEN,1
11/5/2021,GME,7
11/5/2021,DWAC,3
11/5/2021,BBBY,3
11/5/2021,MVIS,2
11/5/2021,TSLA,2
11/5/2021,WISH,2
11/5/2021,CLOV,1
11/5/2021,IBKR,1
11/5/2021,LCID,1
11/5/2021,NVDA,1
11/5/2021,PFE,1
11/5/2021,SDC,1
11/5/2021,TDOC,1
11/5/2021,TLRY,1
11/5/2021,DTE,1
11/5/2021,CLF,1
11/5/2021,BGFV,1
11/5/2021,AM,1
11/5/2021,BABA,1
11/5/2021,BB,1
11/6/2021,BB,9
11/6/2021,TSLA,7
11/6/2021,AMD,5
11/6/2021,CLOV,2
11/6/2021,INTC,2
11/6/2021,CCJ,1
11/6/2021,ME,1
11/6/2021,PFE,1
11/6/2021,SMR,1
11/7/2021,TSLA,17
11/7/2021,LCID,2
11/7/2021,RBLX,2
11/7/2021,GM,1
11/7/2021,HUT,1
11/7/2021,PTRA,1
11/7/2021,RIVN,1
11/8/2021,SDC,8
11/8/2021,AMD,4
11/8/2021,TSLA,2
11/8/2021,PD,2
11/8/2021,BNTX,2
11/8/2021,NICE,1
11/8/2021,NVDA,1
11/8/2021,PFE,1
11/8/2021,PLTR,1
11/8/2021,SITC,1
11/8/2021,SNDL,1
11/8/2021,SOFI,1
11/8/2021,T,1
11/8/2021,TD,1
11/8/2021,GME,1
11/8/2021,CLOV,1
11/8/2021,AB,1
11/9/2021,PLTR,7
11/9/2021,GME,5
11/9/2021,PYPL,5
11/9/2021,TSLA,3
11/9/2021,RBLX,2
11/9/2021,RKLB,2
11/9/2021,CMPS,2
11/9/2021,WISH,1
11/9/2021,AMD,1
11/9/2021,CAN,1
11/9/2021,CD,1
11/9/2021,FCF,1
11/9/2021,IT,1
11/9/2021,NVDA,1
11/10/2021,BBBY,12
11/10/2021,BYND,3
11/10/2021,WISH,3
11/10/2021,TSLA,2
11/10/2021,C,1
11/10/2021,CLOV,1
11/10/2021,COO,1
11/10/2021,DO,1
11/10/2021,GME,1
11/10/2021,HEAR,1
11/10/2021,IP,1
11/10/2021,IT,1
11/10/2021,PLTR,1
11/10/2021,PR,1
11/10/2021,SKLZ,1
11/10/2021,TD,1
11/11/2021,SOFI,6
11/11/2021,ZM,5
11/11/2021,TSLA,4
11/11/2021,GOEV,3
11/11/2021,GME,3
11/11/2021,PSFE,3
11/11/2021,WISH,2
11/11/2021,OI,2
11/11/2021,GM,2
11/11/2021,AMC,1
11/11/2021,C,1
11/11/2021,CLOV,1
11/11/2021,FORM,1
11/11/2021,MLM,1
11/11/2021,NOW,1
11/11/2021,PTON,1
11/11/2021,RIVN,1
11/11/2021,TLRY,1
11/12/2021,WM,24
11/12/2021,MAPS,17
11/12/2021,WOOF,9
11/12/2021,WISH,4
11/12/2021,SAFE,4
11/12/2021,PSFE,3
11/12/2021,PLTR,3
11/12/2021,IONQ,2
11/12/2021,NVDA,2
11/12/2021,CSR,1
11/12/2021,DO,1
11/12/2021,GME,1
11/12/2021,LCID,1
11/12/2021,RBLX,1
11/12/2021,REAL,1
11/12/2021,RIVN,1
11/12/2021,SAP,1
11/13/2021,BB,5
11/13/2021,AMC,3
11/13/2021,BROS,2
11/13/2021,TSLA,2
11/13/2021,SI,2
11/13/2021,GME,2
11/13/2021,HR,2
11/13/2021,ID,1
11/13/2021,LFG,1
11/13/2021,PLUG,1
11/13/2021,QCOM,1
11/13/2021,WISH,1
11/13/2021,GS,1
11/13/2021,AMD,1
11/13/2021,DASH,1
11/13/2021,FCF,1
11/14/2021,MVST,4
11/14/2021,TLRY,3
11/14/2021,NNOX,3
11/14/2021,AMD,1
11/14/2021,ANY,1
11/14/2021,BB,1
11/14/2021,FL,1
11/14/2021,MSFT,1
11/15/2021,GOEV,5
11/15/2021,PLTR,3
11/15/2021,LCID,2
11/15/2021,TSLA,1
11/15/2021,AFRM,1
11/15/2021,BBBY,1
11/15/2021,CVS,1
11/15/2021,GEO,1
11/15/2021,PYPL,1
11/15/2021,SNDL,1
11/16/2021,GOEV,5
11/16/2021,PSFE,5
11/16/2021,GME,3
11/16/2021,LCID,3
11/16/2021,RIVN,2
11/16/2021,IP,2
11/16/2021,DDS,2
11/16/2021,T,2
11/16/2021,TLRY,2
11/16/2021,AR,1
11/16/2021,CBD,1
11/16/2021,CC,1
11/16/2021,DO,1
11/16/2021,IONQ,1
11/16/2021,MTD,1
11/16/2021,NYC,1
11/16/2021,RSI,1
11/16/2021,WRLD,1
11/16/2021,ALL,1
11/17/2021,DKNG,4
11/17/2021,NVDA,3
11/17/2021,SEV,3
11/17/2021,AUR,3
11/17/2021,PLTR,2
11/17/2021,GOEV,2
11/17/2021,LYV,1
11/17/2021,PLBY,1
11/17/2021,RBLX,1
11/17/2021,RSI,1
11/17/2021,STEM,1
11/17/2021,IP,1
11/17/2021,AMD,1
11/17/2021,BABA,1
11/17/2021,CHGG,1
11/17/2021,FCF,1
11/17/2021,GM,1
11/18/2021,WISH,5
11/18/2021,TLRY,4
11/18/2021,NVDA,4
11/18/2021,IP,3
11/18/2021,CBOE,3
11/18/2021,BABA,3
11/18/2021,UWMC,2
11/18/2021,RIVN,2
11/18/2021,NMS,2
11/18/2021,AUR,1
11/18/2021,CLOV,1
11/18/2021,DAVE,1
11/18/2021,III,1
11/18/2021,PYPL,1
11/18/2021,RBC,1
11/18/2021,SNDL,1
11/18/2021,TSLA,1
11/19/2021,UWMC,6
11/19/2021,GME,6
11/19/2021,TLRY,5
11/19/2021,ID,3
11/19/2021,LCID,2
11/19/2021,BABA,1
11/19/2021,BB,1
11/19/2021,CLOV,1
11/19/2021,DO,1
11/19/2021,HAIN,1
11/19/2021,HE,1
11/19/2021,NVDA,1
11/19/2021,RIVN,1
11/19/2021,RSI,1
11/19/2021,SAVA,1
11/19/2021,TEN,1
11/19/2021,TWO,1
11/19/2021,VERY,1
11/19/2021,WISH,1
11/20/2021,TSLA,7
11/20/2021,FUBO,5
11/20/2021,IT,2
11/20/2021,AAPL,2
11/20/2021,WISH,1
11/20/2021,AMC,1
11/20/2021,AMD,1
11/20/2021,AMZN,1
11/20/2021,DKNG,1
11/20/2021,NKLA,1
11/20/2021,SEAT,1
11/20/2021,TSM,1
11/21/2021,ZIM,11
11/21/2021,EMBK,3
11/21/2021,LCID,3
11/21/2021,AUR,3
11/21/2021,AMC,2
11/21/2021,GME,1
11/21/2021,IONQ,1
11/21/2021,REAL,1
11/21/2021,TLRY,1
11/21/2021,TSM,1
11/21/2021,HP,1
11/21/2021,ASTR,1
11/22/2021,JPM,6
11/22/2021,INO,6
11/22/2021,GME,3
11/22/2021,TSLA,3
11/22/2021,ZIM,2
11/22/2021,BB,1
11/22/2021,GAIN,1
11/22/2021,NVDA,1
11/22/2021,PLTR,1
11/22/2021,RIVN,1
11/22/2021,ZM,1
11/23/2021,PLTR,5
11/23/2021,GME,4
11/23/2021,SPR,3
11/23/2021,ZM,3
11/23/2021,SP,2
11/23/2021,MC,2
11/23/2021,FSD,2
11/23/2021,AMC,1
11/23/2021,AMZN,1
11/23/2021,CBD,1
11/23/2021,CGC,1
11/23/2021,GOEV,1
11/23/2021,HR,1
11/23/2021,LCID,1
11/23/2021,NVDA,1
11/23/2021,RIVN,1
11/23/2021,SI,1
11/23/2021,TLRY,1
11/23/2021,TSLA,1
11/24/2021,BB,5
11/24/2021,RIVN,3
11/24/2021,SE,3
11/24/2021,GME,2
11/24/2021,AMZN,1
11/24/2021,CHGG,1
11/24/2021,CMP,1
11/24/2021,MA,1
11/24/2021,MSFT,1
11/24/2021,NVDA,1
11/24/2021,SPR,1
11/24/2021,WEN,1
11/24/2021,WISH,1
11/24/2021,XXII,1
11/25/2021,BB,7
11/25/2021,AMD,1
11/25/2021,HTZ,1
11/25/2021,ICE,1
11/25/2021,RBC,1
11/25/2021,TRUE,1
11/25/2021,ZEN,1
11/26/2021,MRNA,2
11/26/2021,PFE,1
11/26/2021,NVDA,1
11/26/2021,BB,1
11/26/2021,GME,1
11/27/2021,PLTR,9
11/27/2021,RSI,5
11/27/2021,BNTX,4
11/27/2021,LOGI,4
11/27/2021,GME,3
11/27/2021,T,2
11/27/2021,PM,2
11/27/2021,AKA,1
11/27/2021,LCID,1
11/27/2021,MX,1
11/27/2021,SA,1
11/27/2021,SAFE,1
11/28/2021,NIO,4
11/28/2021,WISH,4
11/28/2021,INO,2
11/28/2021,GME,1
11/29/2021,HIMX,5
11/29/2021,MSFT,3
11/29/2021,GME,3
11/29/2021,GOEV,3
11/29/2021,BB,2
11/29/2021,AAPL,1
11/29/2021,ALL,1
11/29/2021,MRNA,1
11/29/2021,NKLA,1
11/29/2021,SI,1
11/29/2021,WE,1
11/30/2021,PLBY,9
11/30/2021,PR,2
11/30/2021,AAPL,1
11/30/2021,ALL,1
11/30/2021,BABA,1
11/30/2021,BNTX,1
11/30/2021,ELSE,1
11/30/2021,GME,1
11/30/2021,NYC,1
11/30/2021,RSI,1
11/30/2021,WISH,1
12/1/2021,RKLB,6
12/1/2021,AAPL,1
12/1/2021,AKA,1
12/1/2021,AMD,1
12/1/2021,BABA,1
12/1/2021,CLF,1
12/1/2021,CLOV,1
12/1/2021,GME,1
12/1/2021,NIO,1
12/1/2021,WISH,1
12/2/2021,PLBY,8
12/2/2021,RSI,4
12/2/2021,UWMC,4
12/2/2021,AM,1
12/2/2021,AMD,1
12/2/2021,CLOV,1
12/2/2021,DOCU,1
12/2/2021,GME,1
12/2/2021,PR,1
12/2/2021,RKLB,1
12/2/2021,TD,1
12/2/2021,WISH,1
12/3/2021,BABA,8
12/3/2021,DOCU,8
12/3/2021,BB,7
12/3/2021,GME,3
12/3/2021,XPEV,2
12/3/2021,TSLA,2
12/3/2021,CCF,2
12/3/2021,HOOD,1
12/3/2021,IP,1
12/3/2021,PLBY,1
12/3/2021,RSI,1
12/3/2021,TRUE,1
12/3/2021,WISH,1
12/3/2021,BR,1
12/3/2021,AMC,1
12/4/2021,TSLA,3
12/4/2021,DOCU,2
12/4/2021,BB,1
12/4/2021,COUP,1
12/4/2021,GLTA,1
12/4/2021,NVDA,1
12/4/2021,TD,1
12/5/2021,LULU,2
12/5/2021,III,2
12/5/2021,TSLA,1
12/5/2021,LUV,1
12/5/2021,FCF,1
12/5/2021,BABA,1
12/5/2021,CAN,1
12/5/2021,DOCU,1
12/6/2021,HIMX,5
12/6/2021,DASH,4
12/6/2021,GPS,2
12/6/2021,GTLB,2
12/6/2021,INTC,2
12/6/2021,VRTX,2
12/6/2021,MRTX,2
12/6/2021,ISPC,2
12/6/2021,BB,1
12/6/2021,CF,1
12/6/2021,CRSP,1
12/6/2021,DM,1
12/6/2021,DNA,1
12/6/2021,DOCU,1
12/6/2021,GE,1
12/6/2021,ITCI,1
12/6/2021,NFLX,1
12/6/2021,OCGN,1
12/6/2021,TLRY,1
12/7/2021,DKNG,18
12/7/2021,ZIM,7
12/7/2021,TSLA,7
12/7/2021,RSI,4
12/7/2021,RDFN,4
12/7/2021,OPEN,2
12/7/2021,HQY,1
12/7/2021,KEY,1
12/7/2021,MSFT,1
12/7/2021,OUT,1
12/7/2021,ZG,1
12/7/2021,ET,1
12/7/2021,AA,1
12/7/2021,ALL,1
12/7/2021,ARE,1
12/7/2021,CBOE,1
12/7/2021,COUP,1
12/7/2021,CTO,1
12/8/2021,GME,4
12/8/2021,MSFT,4
12/8/2021,AAPL,1
12/8/2021,DKNG,1
12/8/2021,NVDA,1
12/8/2021,PLTR,1
12/8/2021,PYPL,1
12/8/2021,ROKU,1
12/8/2021,WISH,1
12/9/2021,GME,4
12/9/2021,QS,3
12/9/2021,TSLA,2
12/9/2021,AMC,2
12/9/2021,ANY,1
12/9/2021,CHWY,1
12/9/2021,DWAC,1
12/9/2021,GOOG,1
12/9/2021,JAN,1
12/9/2021,PLTR,1
12/9/2021,PT,1
12/9/2021,SLDP,1
12/10/2021,UWMC,3
12/10/2021,ORCL,2
12/10/2021,SI,1
12/11/2021,AMC,3
12/11/2021,AAPL,1
12/11/2021,AKA,1
12/11/2021,GME,1
12/11/2021,HUT,1
12/11/2021,IEX,1
12/12/2021,UWMC,4
12/12/2021,T,3
12/12/2021,OSTK,3
12/12/2021,AMC,1
12/12/2021,C,1
12/12/2021,EAT,1
12/12/2021,NEGG,1
12/12/2021,REAL,1
12/12/2021,RKT,1
12/12/2021,WE,1
12/13/2021,SR,2
12/13/2021,GME,2
12/13/2021,AMC,1
12/13/2021,HOOD,1
12/13/2021,LCID,1
12/13/2021,TSLA,1
12/13/2021,UWMC,1
12/14/2021,TSLA,3
12/14/2021,RSI,3
12/14/2021,AMC,2
12/14/2021,WISH,1
12/14/2021,VC,1
12/14/2021,SRNE,1
12/14/2021,AFRM,1
12/14/2021,BMBL,1
12/14/2021,PFE,1
12/14/2021,PLTR,1
12/14/2021,RIDE,1
12/15/2021,GME,2
12/15/2021,UBER,2
12/15/2021,CME,1
12/15/2021,DKNG,1
12/15/2021,FCF,1
12/15/2021,INTC,1
12/15/2021,IR,1
12/15/2021,NVDA,1
12/15/2021,PFE,1
12/15/2021,PM,1
12/15/2021,PT,1
12/15/2021,TSLA,1
12/15/2021,CBOE,1
12/16/2021,BCE,1
12/16/2021,FDX,1
12/16/2021,PLTR,1
12/16/2021,TSLA,1
12/17/2021,GME,5
12/17/2021,NIO,2
12/17/2021,DIS,1
12/17/2021,FDX,1
12/17/2021,TSLA,1
12/18/2021,AAPL,1
12/18/2021,BROS,1
12/18/2021,DIS,1
12/18/2021,HOOD,1
12/18/2021,IE,1
12/19/2021,GME,4
12/19/2021,NVDA,1
12/19/2021,OCGN,1
12/19/2021,RCM,1
12/19/2021,TD,1
12/20/2021,PLTR,2
12/20/2021,AMRS,1
12/20/2021,EVTL,1
12/20/2021,NIO,1
12/20/2021,OUT,1
12/21/2021,GME,2
12/21/2021,BB,1
12/21/2021,MRNA,1
12/21/2021,NVAX,1
12/21/2021,NVDA,1
12/21/2021,SAVA,1
12/21/2021,V,1
12/22/2021,DO,1
12/22/2021,MU,1
12/22/2021,TSLA,1
12/22/2021,DC,1
12/22/2021,BB,1
12/22/2021,CPA,1
12/23/2021,NVAX,5
12/23/2021,AMC,1
12/23/2021,GME,1
12/23/2021,TD,1
12/23/2021,TSLA,1
12/24/2021,NVAX,7
12/24/2021,ABCL,2
12/24/2021,AAPL,1
12/24/2021,ED,1
12/24/2021,LINK,1
12/24/2021,MRNA,1
12/24/2021,TSLA,1
12/25/2021,AM,1
12/25/2021,GME,1
12/25/2021,LCID,1
12/25/2021,ROIC,1
12/26/2021,ZIM,12
12/26/2021,TSLA,3
12/26/2021,GME,2
12/26/2021,NOTE,1
12/26/2021,OI,1
12/27/2021,GME,1
12/27/2021,INTC,1
12/27/2021,NIO,1
12/27/2021,TSLA,1
12/28/2021,HIMX,2
12/28/2021,TSLA,2
12/28/2021,AMC,1
12/28/2021,AMD,1
12/28/2021,ATVI,1
12/29/2021,HOOD,5
12/29/2021,NIO,2
12/29/2021,ICE,2
12/29/2021,AMC,1
12/29/2021,BYD,1
12/29/2021,GM,1
12/29/2021,REAL,1
12/29/2021,TLRY,1
12/29/2021,TSLA,1
12/30/2021,SAVA,3
12/30/2021,GME,3
12/30/2021,RIOT,2
12/30/2021,BABA,1
12/30/2021,NIO,1
12/30/2021,RBLX,1
12/31/2021,LRCX,4
12/31/2021,META,3
12/31/2021,GME,2
12/31/2021,HEAR,1
12/31/2021,TSLA,1
12/31/2021,ALL,1
12/31/2021,AMC,1
1/1/2022,SBLK,4
1/1/2022,TSLA,4
1/2/2022,TSLA,4
1/2/2022,AMD,2
1/2/2022,FREE,1
1/3/2022,TSLA,6
1/3/2022,T,2
1/3/2022,OSTK,2
1/3/2022,FCF,2
1/3/2022,LFG,1
1/3/2022,NFLX,1
1/4/2022,TSLA,4
1/4/2022,PDT,2
1/4/2022,HOOD,2
1/4/2022,GME,2
1/4/2022,AAPL,1
1/4/2022,AMC,1
1/4/2022,BABA,1
1/4/2022,T,1
1/4/2022,TELL,1
1/5/2022,SAVA,27
1/5/2022,HOOD,3
1/5/2022,GME,3
1/5/2022,HLGN,2
1/5/2022,WISH,2
1/5/2022,SENS,1
1/5/2022,SI,1
1/5/2022,TSLA,1
1/5/2022,NVAX,1
1/5/2022,RSI,1
1/5/2022,NET,1
1/5/2022,AKA,1
1/5/2022,AMC,1
1/5/2022,BIIB,1
1/5/2022,CMS,1
1/5/2022,CP,1
1/5/2022,DE,1
1/5/2022,FREE,1
1/5/2022,LLY,1
1/6/2022,GME,23
1/6/2022,HOOD,1
